subject,session,ntrl,morph,pos,ecc,rt,response,response_bin
s01,1,1,50,7,7,0.76806,LeftArrow,1
s01,1,2,33,3,7,0.73465,RightArrow,0
s01,1,3,17,3,7,0.81813,RightArrow,0
s01,1,4,50,0,7,1.0686,LeftArrow,1
s01,1,5,17,4,7,0.8682,RightArrow,0
s01,1,6,100,5,7,0.83479,LeftArrow,1
s01,1,7,50,7,7,1.102,LeftArrow,1
s01,1,8,67,7,7,1.0184,LeftArrow,1
s01,1,9,17,5,7,0.75132,RightArrow,0
s01,1,10,100,5,7,1.1354,LeftArrow,1
s01,1,11,50,6,7,1.0685,RightArrow,0
s01,1,12,83,0,7,0.95165,LeftArrow,1
s01,1,13,100,1,7,0.96832,LeftArrow,1
s01,1,14,0,4,7,1.0853,RightArrow,0
s01,1,15,100,7,7,0.91832,LeftArrow,1
s01,1,16,67,4,7,0.95173,LeftArrow,1
s01,1,17,17,2,7,0.85152,RightArrow,0
s01,1,18,33,3,7,1.1688,RightArrow,0
s01,1,19,0,0,7,0.8014,RightArrow,0
s01,1,20,33,4,7,0.95172,RightArrow,0
s01,1,21,50,4,7,1.0185,RightArrow,0
s01,1,22,67,6,7,0.8014,LeftArrow,1
s01,1,23,0,5,7,1.4526,LeftArrow,1
s01,1,24,50,5,7,2.0203,RightArrow,0
s01,1,25,33,1,7,0.91832,RightArrow,0
s01,1,26,67,7,7,0.88492,LeftArrow,1
s01,1,27,83,1,7,1.0185,LeftArrow,1
s01,1,28,83,7,7,0.93503,LeftArrow,1
s01,1,29,83,2,7,0.98504,RightArrow,0
s01,1,30,100,3,7,0.98513,LeftArrow,1
s01,1,31,17,4,7,1.0185,RightArrow,0
s01,1,32,83,3,7,0.96837,LeftArrow,1
s01,1,33,83,1,7,1.1855,LeftArrow,1
s01,1,34,67,6,7,0.98513,LeftArrow,1
s01,1,35,100,4,7,1.0686,RightArrow,0
s01,1,36,83,6,7,0.85173,RightArrow,0
s01,1,37,83,4,7,0.81817,LeftArrow,1
s01,1,38,50,3,7,0.95166,LeftArrow,1
s01,1,39,100,3,7,0.76805,LeftArrow,1
s01,1,40,83,7,7,0.78467,LeftArrow,1
s01,1,41,17,5,7,0.7013,RightArrow,0
s01,1,42,33,2,7,0.90163,RightArrow,0
s01,1,43,0,2,7,0.88492,RightArrow,0
s01,1,44,100,2,7,1.2856,LeftArrow,1
s01,1,45,50,1,7,0.76809,LeftArrow,1
s01,1,46,83,5,7,0.91832,LeftArrow,1
s01,1,47,83,4,7,1.4025,LeftArrow,1
s01,1,48,33,6,7,0.80146,RightArrow,0
s01,1,49,0,1,7,0.70125,RightArrow,0
s01,1,50,67,0,7,0.76802,LeftArrow,1
s01,1,51,67,5,7,0.75135,LeftArrow,1
s01,1,52,67,1,7,0.98507,RightArrow,0
s01,1,53,83,2,7,0.71794,LeftArrow,1
s01,1,54,33,1,7,1.2022,RightArrow,0
s01,1,55,100,6,7,1.3023,LeftArrow,1
s01,1,56,67,0,7,0.78484,LeftArrow,1
s01,1,57,33,5,7,0.78478,RightArrow,0
s01,1,58,0,5,7,0.68462,RightArrow,0
s01,1,59,17,0,7,0.80142,RightArrow,0
s01,1,60,33,6,7,1.1187,RightArrow,0
s01,1,61,83,6,7,0.85154,LeftArrow,1
s01,1,62,0,7,7,0.86827,RightArrow,0
s01,1,63,17,7,7,0.68454,RightArrow,0
s01,1,64,100,4,7,0.83485,LeftArrow,1
s01,1,65,67,3,7,0.75137,LeftArrow,1
s01,1,66,0,6,7,0.76806,RightArrow,0
s01,1,67,83,3,7,0.78474,LeftArrow,1
s01,1,68,100,2,7,0.9016,LeftArrow,1
s01,1,69,50,1,7,0.81815,LeftArrow,1
s01,1,70,67,3,7,0.85154,LeftArrow,1
s01,1,71,0,3,7,0.83484,RightArrow,0
s01,1,72,0,2,7,0.73465,RightArrow,0
s01,1,73,33,7,7,0.8014,LeftArrow,1
s01,1,74,67,5,7,0.85159,LeftArrow,1
s01,1,75,33,5,7,0.70124,RightArrow,0
s01,1,76,83,5,7,0.93502,LeftArrow,1
s01,1,77,33,7,7,1.0686,LeftArrow,1
s01,1,78,17,1,7,0.61782,RightArrow,0
s01,1,79,67,1,7,0.88492,LeftArrow,1
s01,1,80,33,4,7,1.0686,LeftArrow,1
s01,1,81,33,0,7,1.5194,LeftArrow,1
s01,1,82,67,2,7,1.2356,RightArrow,0
s01,1,83,0,6,7,0.61781,RightArrow,0
s01,1,84,50,3,7,0.7848,LeftArrow,1
s01,1,85,100,1,7,0.7013,LeftArrow,1
s01,1,86,100,7,7,0.93498,LeftArrow,1
s01,1,87,33,2,7,0.96845,LeftArrow,1
s01,1,88,67,2,7,0.61779,RightArrow,0
s01,1,89,17,2,7,0.88495,RightArrow,0
s01,1,90,50,4,7,0.81817,RightArrow,0
s01,1,91,50,2,7,0.85153,LeftArrow,1
s01,1,92,0,3,7,1.0353,RightArrow,0
s01,1,93,50,0,7,0.81818,LeftArrow,1
s01,1,94,0,7,7,0.78478,RightArrow,0
s01,1,95,33,0,7,0.80142,RightArrow,0
s01,1,96,83,0,7,0.85155,LeftArrow,1
s01,1,97,50,2,7,1.1354,LeftArrow,1
s01,1,98,0,0,7,0.65115,RightArrow,0
s01,1,99,100,0,7,1.0018,RightArrow,0
s01,1,100,0,1,7,0.83486,RightArrow,0
s01,1,101,67,4,7,0.75135,LeftArrow,1
s01,1,102,17,6,7,1.2355,LeftArrow,1
s01,1,103,17,6,7,0.81814,RightArrow,0
s01,1,104,17,1,7,1.1521,RightArrow,0
s01,1,105,50,6,7,1.5361,LeftArrow,1
s01,1,106,17,0,7,0.76809,RightArrow,0
s01,1,107,100,0,7,1.4025,RightArrow,0
s01,1,108,100,6,7,1.9201,LeftArrow,1
s01,1,109,17,3,7,0.88492,RightArrow,0
s01,1,110,17,7,7,0.75137,RightArrow,0
s01,1,111,0,4,7,0.78476,RightArrow,0
s01,1,112,50,5,7,1.0018,RightArrow,0
s01,1,1,33,2,7,0.86817,LeftArrow,1
s01,1,2,67,3,7,0.83482,LeftArrow,1
s01,1,3,0,7,7,0.68453,RightArrow,0
s01,1,4,83,6,7,0.90164,LeftArrow,1
s01,1,5,50,6,7,0.70123,RightArrow,0
s01,1,6,17,0,7,0.76809,RightArrow,0
s01,1,7,100,3,7,0.75139,LeftArrow,1
s01,1,8,83,7,7,0.76803,LeftArrow,1
s01,1,9,17,2,7,1.9201,LeftArrow,1
s01,1,10,67,2,7,0.76798,LeftArrow,1
s01,1,11,100,7,7,0.93498,LeftArrow,1
s01,1,12,0,3,7,0.68445,RightArrow,0
s01,1,13,17,6,7,0.58441,RightArrow,0
s01,1,14,33,0,7,0.60104,RightArrow,0
s01,1,15,33,6,7,1.0686,RightArrow,0
s01,1,16,100,6,7,1.0018,LeftArrow,1
s01,1,17,0,2,7,1.0018,RightArrow,0
s01,1,18,0,5,7,1.2022,LeftArrow,1
s01,1,19,100,5,7,0.91836,LeftArrow,1
s01,1,20,33,0,7,0.6846,RightArrow,0
s01,1,21,100,2,7,1.0686,LeftArrow,1
s01,1,22,100,3,7,1.6362,LeftArrow,1
s01,1,23,50,5,7,0.78472,LeftArrow,1
s01,1,24,83,2,7,1.0685,LeftArrow,1
s01,1,25,33,1,7,1.4693,LeftArrow,1
s01,1,26,50,3,7,0.71793,LeftArrow,1
s01,1,27,0,6,7,0.65118,RightArrow,0
s01,1,28,67,4,7,0.70124,LeftArrow,1
s01,1,29,33,5,7,0.78476,RightArrow,0
s01,1,30,50,2,7,0.73463,LeftArrow,1
s01,1,31,0,1,7,0.83491,LeftArrow,1
s01,1,32,67,6,7,1.0351,LeftArrow,1
s01,1,33,67,5,7,0.68454,LeftArrow,1
s01,1,34,17,4,7,0.66788,RightArrow,0
s01,1,35,50,1,7,0.98508,LeftArrow,1
s01,1,36,33,3,7,0.75139,RightArrow,0
s01,1,37,100,1,7,0.73461,LeftArrow,1
s01,1,38,50,5,7,0.80147,RightArrow,0
s01,1,39,17,7,7,0.9517,LeftArrow,1
s01,1,40,100,6,7,0.90163,LeftArrow,1
s01,1,41,67,4,7,0.95173,LeftArrow,1
s01,1,42,0,7,7,0.63445,RightArrow,0
s01,1,43,17,6,7,0.768,RightArrow,0
s01,1,44,17,4,7,0.66791,RightArrow,0
s01,1,45,17,2,7,0.71798,RightArrow,0
s01,1,46,17,7,7,0.6345,RightArrow,0
s01,1,47,67,3,7,0.65113,LeftArrow,1
s01,1,48,50,4,7,0.71796,LeftArrow,1
s01,1,49,67,0,7,0.75136,LeftArrow,1
s01,1,50,67,1,7,0.73469,LeftArrow,1
s01,1,51,50,2,7,0.71795,LeftArrow,1
s01,1,52,83,5,7,0.95171,LeftArrow,1
s01,1,53,50,3,7,0.71794,LeftArrow,1
s01,1,54,83,1,7,1.3357,LeftArrow,1
s01,1,55,100,1,7,1.1187,LeftArrow,1
s01,1,56,83,2,7,0.85154,LeftArrow,1
s01,1,57,0,1,7,0.91835,RightArrow,0
s01,1,58,17,3,7,0.71799,RightArrow,0
s01,1,59,33,6,7,1.7197,RightArrow,0
s01,1,60,0,5,7,0.90159,RightArrow,0
s01,1,61,17,5,7,0.75131,RightArrow,0
s01,1,62,0,0,7,0.66781,RightArrow,0
s01,1,63,50,6,7,0.7179,RightArrow,0
s01,1,64,50,1,7,0.768,RightArrow,0
s01,1,65,50,0,7,0.768,LeftArrow,1
s01,1,66,100,5,7,1.102,LeftArrow,1
s01,1,67,17,5,7,1.1688,RightArrow,0
s01,1,68,0,3,7,0.63444,RightArrow,0
s01,1,69,100,0,7,0.68454,LeftArrow,1
s01,1,70,83,3,7,0.70129,LeftArrow,1
s01,1,71,67,2,7,1.7865,LeftArrow,1
s01,1,72,100,4,7,1.2022,LeftArrow,1
s01,1,73,67,6,7,0.86824,LeftArrow,1
s01,1,74,33,4,7,0.85154,LeftArrow,1
s01,1,75,100,7,7,1.0853,LeftArrow,1
s01,1,76,67,0,7,0.88495,LeftArrow,1
s01,1,77,0,6,7,0.91833,LeftArrow,1
s01,1,78,100,0,7,1.3191,LeftArrow,1
s01,1,79,17,1,7,0.78477,RightArrow,0
s01,1,80,33,4,7,1.4693,LeftArrow,1
s01,1,81,0,2,7,0.75139,RightArrow,0
s01,1,82,67,1,7,1.0018,LeftArrow,1
s01,1,83,83,5,7,1.1521,LeftArrow,1
s01,1,84,50,7,7,0.85151,LeftArrow,1
s01,1,85,83,6,7,0.76803,LeftArrow,1
s01,1,86,17,1,7,0.65116,RightArrow,0
s01,1,87,50,4,7,0.83482,LeftArrow,1
s01,1,88,33,1,7,0.96835,LeftArrow,1
s01,1,89,83,4,7,1.5193,LeftArrow,1
s01,1,90,83,3,7,0.66789,LeftArrow,1
s01,1,91,50,7,7,0.76801,LeftArrow,1
s01,1,92,83,0,7,1.1019,LeftArrow,1
s01,1,93,50,0,7,1.0018,LeftArrow,1
s01,1,94,17,0,7,0.7013,RightArrow,0
s01,1,95,67,7,7,0.95168,LeftArrow,1
s01,1,96,67,5,7,0.80141,LeftArrow,1
s01,1,97,100,4,7,1.0185,LeftArrow,1
s01,1,98,33,7,7,0.76803,LeftArrow,1
s01,1,99,83,1,7,0.80139,LeftArrow,1
s01,1,100,83,7,7,0.68452,LeftArrow,1
s01,1,101,33,2,7,0.66791,RightArrow,0
s01,1,102,0,0,7,0.65117,RightArrow,0
s01,1,103,33,7,7,0.73461,RightArrow,0
s01,1,104,33,3,7,0.80144,LeftArrow,1
s01,1,105,33,5,7,0.83492,LeftArrow,1
s01,1,106,83,0,7,0.65114,LeftArrow,1
s01,1,107,83,4,7,1.0185,LeftArrow,1
s01,1,108,0,4,7,0.56771,RightArrow,0
s01,1,109,67,7,7,0.91833,LeftArrow,1
s01,1,110,17,3,7,0.6011,RightArrow,0
s01,1,111,0,4,7,0.81819,RightArrow,0
s01,1,112,100,2,7,0.81816,LeftArrow,1
s01,1,1,67,6,7,1.1354,RightArrow,0
s01,1,2,83,5,7,0.71799,LeftArrow,1
s01,1,3,33,7,7,1.3691,LeftArrow,1
s01,1,4,0,0,7,0.58435,LeftArrow,1
s01,1,5,67,6,7,1.0186,RightArrow,0
s01,1,6,100,7,7,0.80143,LeftArrow,1
s01,1,7,83,2,7,1.0686,RightArrow,0
s01,1,8,33,1,7,1.4025,RightArrow,0
s01,1,9,83,3,7,0.76811,LeftArrow,1
s01,1,10,33,7,7,0.73467,RightArrow,0
s01,1,11,83,0,7,1.0519,LeftArrow,1
s01,1,12,17,6,7,1.2354,RightArrow,0
s01,1,13,0,0,7,0.71799,RightArrow,0
s01,1,14,67,1,7,0.70123,LeftArrow,1
s01,1,15,100,4,7,1.6529,LeftArrow,1
s01,1,16,17,0,7,0.76807,RightArrow,0
s01,1,17,100,4,7,0.96846,LeftArrow,1
s01,1,18,33,0,7,0.78469,RightArrow,0
s01,1,19,100,6,7,1.3691,LeftArrow,1
s01,1,20,0,2,7,1.1186,RightArrow,0
s01,1,21,67,0,7,0.76805,LeftArrow,1
s01,1,22,100,5,7,1.2522,LeftArrow,1
s01,1,23,17,4,7,0.68457,RightArrow,0
s01,1,24,83,6,7,0.91829,LeftArrow,1
s01,1,25,67,3,7,0.73467,RightArrow,0
s01,1,26,100,3,7,1.0018,LeftArrow,1
s01,1,27,17,4,7,0.66786,RightArrow,0
s01,1,28,67,1,7,0.90159,LeftArrow,1
s01,1,29,17,2,7,0.75135,RightArrow,0
s01,1,30,83,7,7,1.152,LeftArrow,1
s01,1,31,67,0,7,0.80141,LeftArrow,1
s01,1,32,17,5,7,0.90161,RightArrow,0
s01,1,33,67,2,7,0.7681,LeftArrow,1
s01,1,34,17,2,7,0.76809,RightArrow,0
s01,1,35,50,4,7,0.90165,LeftArrow,1
s01,1,36,33,3,7,0.65116,RightArrow,0
s01,1,37,0,3,7,0.76805,RightArrow,0
s01,1,38,50,2,7,0.75134,LeftArrow,1
s01,1,39,0,4,7,0.76801,RightArrow,0
s01,1,40,17,5,7,0.65121,RightArrow,0
s01,1,41,83,3,7,0.65115,LeftArrow,1
s01,1,42,50,4,7,1.0853,RightArrow,0
s01,1,43,33,5,7,1.4526,RightArrow,0
s01,1,44,0,4,7,0.53437,RightArrow,0
s01,1,45,33,0,7,0.6512,RightArrow,0
s01,1,46,50,7,7,0.68456,LeftArrow,1
s01,1,47,0,1,7,0.58442,RightArrow,0
s01,1,48,67,2,7,0.95169,RightArrow,0
s01,1,49,50,6,7,0.71799,LeftArrow,1
s01,1,50,100,1,7,0.83483,LeftArrow,1
s01,1,51,33,6,7,0.90162,LeftArrow,1
s01,1,52,17,7,7,0.85152,LeftArrow,1
s01,1,53,50,7,7,0.8181,LeftArrow,1
s01,1,54,100,0,7,0.8348,RightArrow,0
s01,1,55,67,7,7,0.81812,LeftArrow,1
s01,1,56,33,4,7,0.71801,RightArrow,0
s01,1,57,0,7,7,0.7847,RightArrow,0
s01,1,58,50,6,7,0.88494,LeftArrow,1
s01,1,59,33,3,7,0.73463,RightArrow,0
s01,1,60,33,5,7,0.81809,RightArrow,0
s01,1,61,33,1,7,0.85154,LeftArrow,1
s01,1,62,0,1,7,1.152,RightArrow,0
s01,1,63,50,5,7,0.65124,LeftArrow,1
s01,1,64,100,2,7,0.98507,LeftArrow,1
s01,1,65,100,3,7,0.78477,LeftArrow,1
s01,1,66,33,6,7,1.436,LeftArrow,1
s01,1,67,17,7,7,0.61778,RightArrow,0
s01,1,68,33,4,7,1.0853,LeftArrow,1
s01,1,69,17,3,7,0.70129,RightArrow,0
s01,1,70,100,0,7,0.96843,RightArrow,0
s01,1,71,0,7,7,0.9016,RightArrow,0
s01,1,72,17,6,7,0.86826,RightArrow,0
s01,1,73,83,6,7,0.85153,LeftArrow,1
s01,1,74,67,5,7,1.2355,LeftArrow,1
s01,1,75,83,4,7,0.88495,RightArrow,0
s01,1,76,50,0,7,0.75136,LeftArrow,1
s01,1,77,33,2,7,0.98515,LeftArrow,1
s01,1,78,0,3,7,0.71797,RightArrow,0
s01,1,79,67,3,7,1.1855,RightArrow,0
s01,1,80,83,5,7,0.80147,LeftArrow,1
s01,1,81,0,6,7,0.86821,RightArrow,0
s01,1,82,50,2,7,0.91829,LeftArrow,1
s01,1,83,33,2,7,0.718,RightArrow,0
s01,1,84,17,1,7,0.68469,LeftArrow,1
s01,1,85,100,6,7,1.0352,RightArrow,0
s01,1,86,83,1,7,0.81815,LeftArrow,1
s01,1,87,67,4,7,1.1019,LeftArrow,1
s01,1,88,83,7,7,0.85156,LeftArrow,1
s01,1,89,50,1,7,0.65118,LeftArrow,1
s01,1,90,83,1,7,0.73461,LeftArrow,1
s01,1,91,67,4,7,0.95174,LeftArrow,1
s01,1,92,50,3,7,0.63442,LeftArrow,1
s01,1,93,100,5,7,0.93502,LeftArrow,1
s01,1,94,0,5,7,0.78473,RightArrow,0
s01,1,95,67,7,7,0.90164,LeftArrow,1
s01,1,96,100,1,7,1.3691,LeftArrow,1
s01,1,97,50,5,7,0.8515,LeftArrow,1
s01,1,98,100,2,7,1.3357,LeftArrow,1
s01,1,99,50,0,7,0.73464,LeftArrow,1
s01,1,100,83,0,7,0.90162,LeftArrow,1
s01,1,101,17,3,7,0.61782,RightArrow,0
s01,1,102,100,7,7,0.70119,LeftArrow,1
s01,1,103,83,4,7,0.90161,LeftArrow,1
s01,1,104,0,2,7,0.65112,RightArrow,0
s01,1,105,0,6,7,0.58434,RightArrow,0
s01,1,106,17,1,7,0.6512,RightArrow,0
s01,1,107,50,3,7,0.76801,LeftArrow,1
s01,1,108,0,5,7,0.61778,LeftArrow,1
s01,1,109,67,5,7,0.80147,LeftArrow,1
s01,1,110,17,0,7,0.5677,RightArrow,0
s01,1,111,83,2,7,0.76799,LeftArrow,1
s01,1,112,50,1,7,0.76805,LeftArrow,1
s01,1,1,67,7,7,0.66781,LeftArrow,1
s01,1,2,0,1,7,0.55096,RightArrow,0
s01,1,3,50,6,7,1.2188,RightArrow,0
s01,1,4,0,7,7,0.70132,RightArrow,0
s01,1,5,17,2,7,0.65118,RightArrow,0
s01,1,6,33,3,7,0.66788,RightArrow,0
s01,1,7,83,0,7,0.61783,LeftArrow,1
s01,1,8,100,5,7,1.1687,LeftArrow,1
s01,1,9,0,6,7,0.63448,RightArrow,0
s01,1,10,0,2,7,0.75134,RightArrow,0
s01,1,11,33,1,7,1.0685,LeftArrow,1
s01,1,12,0,0,7,0.71797,RightArrow,0
s01,1,13,100,3,7,0.70128,LeftArrow,1
s01,1,14,83,5,7,1.1186,LeftArrow,1
s01,1,15,67,2,7,0.70128,LeftArrow,1
s01,1,16,50,2,7,0.85154,LeftArrow,1
s01,1,17,33,2,7,0.73467,RightArrow,0
s01,1,18,33,4,7,0.718,RightArrow,0
s01,1,19,100,1,7,0.78477,LeftArrow,1
s01,1,20,17,3,7,0.71795,RightArrow,0
s01,1,21,0,1,7,0.76809,RightArrow,0
s01,1,22,67,0,7,0.63446,LeftArrow,1
s01,1,23,0,4,7,0.63448,RightArrow,0
s01,1,24,17,5,7,0.63451,RightArrow,0
s01,1,25,0,5,7,0.66788,RightArrow,0
s01,1,26,83,3,7,0.73484,LeftArrow,1
s01,1,27,17,5,7,0.56765,RightArrow,0
s01,1,28,83,7,7,1.319,RightArrow,0
s01,1,29,83,6,7,1.0019,RightArrow,0
s01,1,30,0,4,7,0.76804,RightArrow,0
s01,1,31,33,0,7,0.76802,RightArrow,0
s01,1,32,17,2,7,0.96864,RightArrow,0
s01,1,33,83,1,7,0.71799,LeftArrow,1
s01,1,34,100,5,7,0.88494,LeftArrow,1
s01,1,35,83,5,7,1.0018,LeftArrow,1
s01,1,36,100,0,7,0.93504,LeftArrow,1
s01,1,37,17,4,7,0.78478,RightArrow,0
s01,1,38,67,0,7,0.66781,LeftArrow,1
s01,1,39,100,2,7,0.80143,LeftArrow,1
s01,1,40,17,3,7,0.75137,RightArrow,0
s01,1,41,50,3,7,1.0686,LeftArrow,1
s01,1,42,0,2,7,0.73462,RightArrow,0
s01,1,43,83,7,7,2.5045,RightArrow,0
s01,1,44,67,4,7,0.93504,LeftArrow,1
s01,1,45,33,6,7,0.70122,RightArrow,0
s01,1,46,50,3,7,0.8682,RightArrow,0
s01,1,47,33,2,7,0.95173,RightArrow,0
s01,1,48,67,6,7,0.85153,LeftArrow,1
s01,1,49,100,7,7,1.1688,LeftArrow,1
s01,1,50,83,4,7,0.73465,LeftArrow,1
s01,1,51,100,1,7,1.1354,LeftArrow,1
s01,1,52,33,5,7,0.76802,RightArrow,0
s01,1,53,50,4,7,0.78471,LeftArrow,1
s01,1,54,17,4,7,0.56768,RightArrow,0
s01,1,55,50,0,7,0.7847,LeftArrow,1
s01,1,56,50,1,7,1.2522,LeftArrow,1
s01,1,57,0,3,7,0.58433,RightArrow,0
s01,1,58,100,2,7,0.78476,LeftArrow,1
s01,1,59,33,4,7,0.75139,LeftArrow,1
s01,1,60,50,0,7,0.78473,LeftArrow,1
s01,1,61,17,6,7,0.88494,RightArrow,0
s01,1,62,83,4,7,0.78475,LeftArrow,1
s01,1,63,83,2,7,1.6028,LeftArrow,1
s01,1,64,17,0,7,0.60113,RightArrow,0
s01,1,65,67,2,7,0.76799,LeftArrow,1
s01,1,66,33,5,7,0.86816,RightArrow,0
s01,1,67,17,0,7,0.718,RightArrow,0
s01,1,68,50,7,7,0.80144,LeftArrow,1
s01,1,69,83,6,7,1.0686,LeftArrow,1
s01,1,70,67,5,7,0.93497,LeftArrow,1
s01,1,71,0,7,7,0.7514,RightArrow,0
s01,1,72,33,0,7,0.6345,RightArrow,0
s01,1,73,67,4,7,0.75133,LeftArrow,1
s01,1,74,83,2,7,0.71795,LeftArrow,1
s01,1,75,17,1,7,0.71796,RightArrow,0
s01,1,76,0,3,7,0.65119,RightArrow,0
s01,1,77,67,1,7,0.71796,LeftArrow,1
s01,1,78,67,3,7,0.85153,RightArrow,0
s01,1,79,100,3,7,0.68459,LeftArrow,1
s01,1,80,0,6,7,0.6679,RightArrow,0
s01,1,81,50,6,7,0.63451,RightArrow,0
s01,1,82,17,6,7,1.0686,RightArrow,0
s01,1,83,67,3,7,0.70125,LeftArrow,1
s01,1,84,33,1,7,0.81817,LeftArrow,1
s01,1,85,100,7,7,0.68463,LeftArrow,1
s01,1,86,67,7,7,0.65138,RightArrow,0
s01,1,87,100,0,7,1.1356,LeftArrow,1
s01,1,88,17,1,7,0.76801,RightArrow,0
s01,1,89,33,7,7,1.5027,RightArrow,0
s01,1,90,67,6,7,0.86827,LeftArrow,1
s01,1,91,33,7,7,0.60107,RightArrow,0
s01,1,92,67,5,7,0.65119,LeftArrow,1
s01,1,93,83,0,7,0.75138,LeftArrow,1
s01,1,94,33,3,7,0.91833,RightArrow,0
s01,1,95,100,6,7,1.2022,LeftArrow,1
s01,1,96,17,7,7,0.6345,RightArrow,0
s01,1,97,50,2,7,0.63451,LeftArrow,1
s01,1,98,100,4,7,0.85157,LeftArrow,1
s01,1,99,50,1,7,0.6178,LeftArrow,1
s01,1,100,0,5,7,0.6345,RightArrow,0
s01,1,101,17,7,7,0.56783,RightArrow,0
s01,1,102,50,5,7,0.71798,LeftArrow,1
s01,1,103,50,4,7,0.96845,RightArrow,0
s01,1,104,100,6,7,0.85155,LeftArrow,1
s01,1,105,67,1,7,1.2022,LeftArrow,1
s01,1,106,0,0,7,0.55099,RightArrow,0
s01,1,107,50,5,7,0.85151,LeftArrow,1
s01,1,108,100,4,7,0.65114,LeftArrow,1
s01,1,109,50,7,7,0.86829,LeftArrow,1
s01,1,110,83,1,7,0.78477,LeftArrow,1
s01,1,111,83,3,7,0.70129,LeftArrow,1
s01,1,112,33,6,7,0.60107,RightArrow,0
s01,1,1,67,6,7,0.86823,LeftArrow,1
s01,1,2,100,4,7,0.86819,LeftArrow,1
s01,1,3,17,1,7,0.58437,RightArrow,0
s01,1,4,0,0,7,0.55095,RightArrow,0
s01,1,5,0,7,7,0.51765,RightArrow,0
s01,1,6,17,7,7,0.48419,RightArrow,0
s01,1,7,17,3,7,0.60106,RightArrow,0
s01,1,8,83,0,7,0.51761,LeftArrow,1
s01,1,9,67,5,7,0.88498,LeftArrow,1
s01,1,10,50,7,7,0.81816,LeftArrow,1
s01,1,11,50,6,7,0.61782,LeftArrow,1
s01,1,12,17,2,7,0.75131,RightArrow,0
s01,1,13,67,1,7,0.86815,LeftArrow,1
s01,1,14,17,1,7,0.76808,RightArrow,0
s01,1,15,50,0,7,1.102,LeftArrow,1
s01,1,16,50,2,7,1.0352,LeftArrow,1
s01,1,17,83,2,7,0.73461,LeftArrow,1
s01,1,18,83,4,7,0.63452,LeftArrow,1
s01,1,19,67,5,7,0.63446,LeftArrow,1
s01,1,20,33,2,7,0.91831,RightArrow,0
s01,1,21,83,3,7,0.66788,LeftArrow,1
s01,1,22,83,0,7,0.73466,LeftArrow,1
s01,1,23,17,0,7,0.80142,RightArrow,0
s01,1,24,50,6,7,0.80146,RightArrow,0
s01,1,25,100,5,7,0.63456,LeftArrow,1
s01,1,26,0,1,7,0.66789,RightArrow,0
s01,1,27,67,1,7,3.957,RightArrow,0
s01,1,28,0,0,7,0.65115,RightArrow,0
s01,1,29,0,4,7,0.55101,RightArrow,0
s01,1,30,33,6,7,0.5677,RightArrow,0
s01,1,31,83,7,7,0.90164,LeftArrow,1
s01,1,32,17,4,7,0.53442,RightArrow,0
s01,1,33,83,1,7,0.60108,LeftArrow,1
s01,1,34,33,2,7,0.73462,RightArrow,0
s01,1,35,33,7,7,1.2355,RightArrow,0
s01,1,36,100,5,7,0.63452,LeftArrow,1
s01,1,37,67,0,7,0.86823,LeftArrow,1
s01,1,38,33,7,7,0.76815,RightArrow,0
s01,1,39,100,6,7,1.1187,LeftArrow,1
s01,1,40,50,0,7,1.0184,LeftArrow,1
s01,1,41,67,0,7,0.95171,LeftArrow,1
s01,1,42,33,0,7,0.6011,RightArrow,0
s01,1,43,100,0,7,1.1188,LeftArrow,1
s01,1,44,50,4,7,0.76808,LeftArrow,1
s01,1,45,100,7,7,1.1688,LeftArrow,1
s01,1,46,33,3,7,0.73465,RightArrow,0
s01,1,47,0,4,7,0.65119,RightArrow,0
s01,1,48,100,1,7,0.75138,LeftArrow,1
s01,1,49,50,4,7,0.88493,LeftArrow,1
s01,1,50,67,7,7,1.3191,LeftArrow,1
s01,1,51,50,1,7,1.1855,LeftArrow,1
s01,1,52,100,4,7,0.70126,LeftArrow,1
s01,1,53,100,3,7,0.70125,LeftArrow,1
s01,1,54,17,6,7,0.58441,RightArrow,0
s01,1,55,0,5,7,0.85157,RightArrow,0
s01,1,56,83,6,7,0.7681,LeftArrow,1
s01,1,57,50,5,7,0.75136,LeftArrow,1
s01,1,58,100,3,7,1.1354,LeftArrow,1
s01,1,59,100,6,7,0.7514,RightArrow,0
s01,1,60,50,5,7,0.86824,LeftArrow,1
s01,1,61,17,2,7,0.65117,RightArrow,0
s01,1,62,67,7,7,0.68476,LeftArrow,1
s01,1,63,17,5,7,0.60102,RightArrow,0
s01,1,64,17,0,7,0.60106,RightArrow,0
s01,1,65,67,4,7,0.66787,LeftArrow,1
s01,1,66,67,6,7,0.65115,LeftArrow,1
s01,1,67,0,5,7,0.55093,RightArrow,0
s01,1,68,100,1,7,0.65119,LeftArrow,1
s01,1,69,100,7,7,1.1187,LeftArrow,1
s01,1,70,33,5,7,0.78478,LeftArrow,1
s01,1,71,83,3,7,0.78478,LeftArrow,1
s01,1,72,17,3,7,0.56773,RightArrow,0
s01,1,73,17,4,7,0.91835,RightArrow,0
s01,1,74,100,2,7,0.68456,LeftArrow,1
s01,1,75,0,2,7,0.75134,RightArrow,0
s01,1,76,50,3,7,0.9016,RightArrow,0
s01,1,77,33,1,7,0.73465,RightArrow,0
s01,1,78,67,3,7,0.93501,RightArrow,0
