subject,session,morph_type,morph,pos,ecc,rt,response_identity,third_option
s06,1,bc,17,3,7,0.85155,b,0
s06,1,ac,67,7,7,0.80141,c,0
s06,1,bc,83,1,7,0.91835,b,0
s06,1,bc,0,5,7,0.80138,b,0
s06,1,ac,17,1,7,1.0853,c,0
s06,1,ac,50,7,7,1.102,a,0
s06,1,ab,83,3,7,0.63449,b,0
s06,1,ac,100,5,7,1.1688,c,0
s06,1,ab,67,3,7,0.88488,c,1
s06,1,ac,83,5,7,0.95172,b,1
s06,1,ac,67,3,7,0.86816,a,0
s06,1,bc,0,1,7,0.70127,c,0
s06,1,ab,0,3,7,0.68457,a,0
s06,1,ac,83,3,7,0.93499,c,0
s06,1,ac,33,7,7,0.73459,b,1
s06,1,bc,17,5,7,0.85147,b,0
s06,1,bc,50,7,7,0.58439,b,0
s06,1,ab,33,1,7,0.718,c,1
s06,1,ab,100,7,7,0.76806,b,0
s06,1,ab,100,5,7,0.86826,b,0
s06,1,bc,33,3,7,0.83485,b,0
s06,1,bc,50,5,7,0.86821,b,0
s06,1,ab,17,7,7,1.1353,a,0
s06,1,ac,33,3,7,0.88491,c,0
s06,1,ab,50,1,7,1.5194,a,0
s06,1,ac,100,1,7,1.0685,c,0
s06,1,ac,83,7,7,1.0017,a,0
s06,1,ab,17,1,7,0.95163,c,1
s06,1,ac,33,5,7,1.2188,b,1
s06,1,bc,17,1,7,0.76807,c,0
s06,1,ab,67,1,7,0.70129,c,1
s06,1,bc,100,3,7,1.0185,c,0
s06,1,ac,17,7,7,0.96835,a,0
s06,1,bc,0,7,7,1.3023,b,0
s06,1,ac,100,1,7,0.935,c,0
s06,1,bc,50,7,7,0.7346,b,0
s06,1,ac,17,5,7,0.85151,c,0
s06,1,bc,67,1,7,0.90162,b,0
s06,1,bc,33,3,7,0.78467,b,0
s06,1,bc,100,5,7,0.73469,c,0
s06,1,ab,100,3,7,0.75131,b,0
s06,1,ab,33,7,7,0.83481,a,0
s06,1,ac,83,3,7,1.7865,b,1
s06,1,ab,17,1,7,1.5861,a,0
s06,1,bc,17,5,7,1.0686,b,0
s06,1,ac,83,7,7,0.75137,c,0
s06,1,ac,83,1,7,0.6846,c,0
s06,1,bc,17,7,7,1.2522,b,0
s06,1,ab,0,1,7,1.0352,a,0
s06,1,ab,33,1,7,1.0185,a,0
s06,1,ac,0,3,7,0.75137,a,0
s06,1,ab,50,3,7,0.90161,a,0
s06,1,ab,67,1,7,0.9016,c,1
s06,1,bc,0,3,7,0.85152,b,0
s06,1,ab,67,7,7,0.85151,c,1
s06,1,ac,33,1,7,0.81813,a,0
s06,1,ab,67,3,7,0.90159,b,0
s06,1,ac,50,5,7,0.90166,c,0
s06,1,bc,17,3,7,0.80138,b,0
s06,1,bc,67,3,7,0.83482,b,0
s06,1,bc,100,3,7,0.9517,a,1
s06,1,ac,0,7,7,0.78474,c,0
s06,1,ab,83,7,7,1.6029,b,0
s06,1,ab,0,3,7,1.2021,c,1
s06,1,ac,0,1,7,0.85151,a,0
s06,1,ab,17,7,7,0.95169,c,1
s06,1,ab,50,5,7,1.0853,c,1
s06,1,bc,83,1,7,1.0018,c,0
s06,1,ac,50,1,7,1.2189,a,0
s06,1,ac,33,3,7,0.80141,a,0
s06,1,bc,33,1,7,0.66782,b,0
s06,1,bc,17,1,7,0.63445,b,0
s06,1,ab,33,3,7,0.86823,a,0
s06,1,ab,0,5,7,1.8366,c,1
s06,1,bc,33,7,7,0.78472,b,0
s06,1,ab,33,5,7,0.68452,a,0
s06,1,ac,0,5,7,0.68453,a,0
s06,1,bc,67,5,7,1.319,b,0
s06,1,bc,100,1,7,0.83484,c,0
s06,1,ac,67,3,7,0.91832,a,0
s06,1,ac,33,5,7,1.5194,c,0
s06,1,ac,100,3,7,0.78467,c,0
s06,1,ab,50,7,7,1.3024,c,1
s06,1,ab,100,1,7,0.90159,b,0
s06,1,ab,50,1,7,1.6363,b,0
s06,1,bc,0,5,7,1.0686,b,0
s06,1,bc,33,5,7,0.71798,c,0
s06,1,bc,100,7,7,1.0686,c,0
s06,1,ab,67,5,7,1.2021,b,0
s06,1,bc,50,5,7,0.78474,b,0
s06,1,ab,17,5,7,1.2522,c,1
s06,1,bc,67,7,7,1.0852,c,0
s06,1,ac,67,1,7,0.91827,c,0
s06,1,ac,67,7,7,1.9033,a,0
s06,1,ac,100,7,7,1.0017,c,0
s06,1,bc,50,1,7,1.2522,c,0
s06,1,ac,67,5,7,0.98502,c,0
s06,1,bc,50,3,7,0.768,b,0
s06,1,ac,50,7,7,1.2856,c,0
s06,1,bc,83,5,7,0.98513,c,0
s06,1,ab,83,5,7,0.88493,b,0
s06,1,ac,17,7,7,1.1854,c,0
s06,1,bc,0,1,7,0.83482,b,0
s06,1,bc,83,3,7,1.0351,c,0
s06,1,ab,83,1,7,0.935,b,0
s06,1,ab,17,3,7,0.7847,a,0
s06,1,ab,100,7,7,1.5528,b,0
s06,1,ac,100,5,7,1.0185,c,0
s06,1,ab,100,5,7,0.81814,b,0
s06,1,ac,17,3,7,0.75134,a,0
s06,1,ac,33,7,7,0.93495,c,0
s06,1,ac,17,1,7,0.7347,a,0
s06,1,bc,83,7,7,1.2355,c,0
s06,1,ab,0,7,7,2.7215,c,1
s06,1,ab,83,3,7,0.88491,b,0
s06,1,ac,50,3,7,0.70124,a,0
s06,1,ac,83,5,7,0.9684,c,0
s06,1,ab,0,7,7,1.0352,a,0
s06,1,ac,100,7,7,0.86824,c,0
s06,1,ab,33,7,7,1.2355,a,0
s06,1,ac,67,7,7,0.81811,a,0
s06,1,ac,0,5,7,0.71793,a,0
s06,1,ab,100,5,7,0.70136,b,0
s06,1,bc,33,7,7,0.65128,c,0
s06,1,ab,50,7,7,1.0018,c,1
s06,1,ac,17,1,7,0.88491,a,0
s06,1,ab,50,1,7,0.76811,a,0
s06,1,ab,100,1,7,1.3357,b,0
s06,1,ab,67,5,7,0.91836,c,1
s06,1,bc,33,1,7,1.5697,b,0
s06,1,ac,83,3,7,0.86815,c,0
s06,1,bc,33,5,7,0.81809,b,0
s06,1,ac,50,5,7,0.7847,a,0
s06,1,ab,83,1,7,0.85153,b,0
s06,1,ac,83,1,7,1.1353,a,0
s06,1,bc,83,5,7,0.70128,c,0
s06,1,bc,100,7,7,1.1854,c,0
s06,1,ac,0,7,7,0.91835,a,0
s06,1,ab,83,5,7,0.76804,b,0
s06,1,ac,17,3,7,0.81782,a,0
s06,1,ab,100,3,7,0.76805,b,0
s06,1,ac,67,1,7,1.1521,c,0
s06,1,ab,33,1,7,0.73466,a,0
s06,1,ab,67,1,7,0.66792,a,0
s06,1,ac,100,1,7,2.1371000000000002,c,0
s06,1,bc,67,3,7,0.50086,b,0
s06,1,ab,0,3,7,0.73465,a,0
s06,1,bc,67,7,7,0.78473,c,0
s06,1,ac,0,3,7,0.63446,a,0
s06,1,ab,17,3,7,0.58438,a,0
s06,1,bc,0,5,7,1.3858,c,0
s06,1,ac,17,5,7,1.5861,a,0
s06,1,bc,50,3,7,0.58438,b,0
s06,1,ac,33,1,7,0.70126,a,0
s06,1,bc,50,5,7,1.6195,b,0
s06,1,ab,17,5,7,1.0853,c,1
s06,1,ab,17,1,7,0.76807,a,0
s06,1,ab,33,5,7,1.486,c,1
s06,1,ab,50,5,7,2.4544,b,0
s06,1,ac,33,5,7,2.0369,b,1
s06,1,ac,17,7,7,1.3524,c,0
s06,1,bc,100,3,7,1.2522,b,0
s06,1,bc,0,3,7,0.76802,b,0
s06,1,ab,100,7,7,0.86826,c,1
s06,1,bc,100,1,7,0.76769,c,0
s06,1,ab,0,1,7,0.61779,a,0
s06,1,bc,50,1,7,0.56771,a,1
s06,1,ab,67,3,7,2.1538,a,0
s06,1,bc,83,7,7,0.7847,c,0
s06,1,bc,17,5,7,0.78474,b,0
s06,1,ac,50,1,7,1.0853,a,0
s06,1,bc,0,7,7,1.1521,a,1
s06,1,bc,17,1,7,1.3524,c,0
s06,1,bc,50,7,7,0.90161,c,0
s06,1,bc,67,5,7,0.83481,b,0
s06,1,ac,83,5,7,0.68456,b,1
s06,1,ac,67,3,7,0.93504,c,0
s06,1,ac,100,5,7,0.68452,b,1
s06,1,ac,50,7,7,0.83487,a,0
s06,1,bc,17,3,7,1.1355,c,0
s06,1,bc,0,1,7,0.75133,b,0
s06,1,ac,67,5,7,0.56766,b,1
s06,1,bc,33,3,7,1.3524,c,0
s06,1,ab,50,3,7,1.0185,a,0
s06,1,ab,67,7,7,0.90165,c,1
s06,1,ab,83,7,7,0.86822,b,0
s06,1,ab,17,7,7,0.75143,a,0
s06,1,bc,67,1,7,0.70126,c,0
s06,1,ac,0,1,7,0.81817,a,0
s06,1,ac,100,3,7,0.63444,b,1
s06,1,ab,33,3,7,0.86823,a,0
s06,1,bc,83,3,7,0.75138,c,0
s06,1,bc,83,1,7,1.2188,c,0
s06,1,ac,83,7,7,1.6696,a,0
s06,1,bc,100,5,7,0.55103,b,0
s06,1,ac,33,3,7,0.90163,a,0
s06,1,ab,0,5,7,0.83482,a,0
s06,1,ab,83,3,7,0.83484,b,0
s06,1,ac,33,7,7,0.61775,c,0
s06,1,bc,17,7,7,0.86822,b,0
s06,1,ac,50,3,7,0.80146,a,0
s06,1,ab,83,7,7,0.75133,b,0
s06,1,ab,50,1,7,0.7346,a,0
s06,1,ac,50,7,7,0.63447,c,0
s06,1,ac,100,7,7,0.60107,c,0
s06,1,ac,50,3,7,0.65113,a,0
s06,1,ac,50,5,7,0.90171,c,0
s06,1,ac,0,3,7,0.65118,a,0
s06,1,ac,100,3,7,0.41742,a,0
s06,1,ab,33,3,7,0.80141,a,0
s06,1,bc,83,7,7,0.71795,c,0
s06,1,bc,67,3,7,0.96838,c,0
s06,1,ac,100,1,7,0.63444,c,0
s06,1,ab,100,7,7,0.58439,c,1
s06,1,bc,100,1,7,0.58436,c,0
s06,1,bc,33,3,7,0.48422,b,0
s06,1,ac,50,1,7,1.0519,b,1
s06,1,ab,50,5,7,0.83483,a,0
s06,1,ab,33,7,7,0.73464,c,1
s06,1,ab,100,5,7,0.63445,b,0
s06,1,ac,0,1,7,0.58437,a,0
s06,1,bc,50,1,7,1.2021,a,1
s06,1,ab,100,1,7,0.86817,b,0
s06,1,ab,33,1,7,1.0853,b,0
s06,1,ab,67,3,7,0.58436,b,0
s06,1,ac,67,5,7,1.269,c,0
s06,1,bc,33,1,7,0.68456,b,0
s06,1,bc,0,7,7,0.66782,b,0
s06,1,ab,17,1,7,1.5194,a,0
s06,1,ab,67,7,7,0.7847,c,1
s06,1,bc,17,3,7,0.66792,b,0
s06,1,ac,67,1,7,0.85151,b,1
s06,1,bc,100,3,7,1.2689,c,0
s06,1,ab,100,3,7,0.65116,b,0
s06,1,bc,0,3,7,0.551,b,0
s06,1,bc,50,5,7,0.83482,b,0
s06,1,ab,83,5,7,0.58434,b,0
s06,1,ab,50,7,7,0.90163,a,0
s06,1,ac,67,3,7,0.8849,c,0
s06,1,ac,17,1,7,0.70127,a,0
s06,1,ab,0,7,7,1.1354,a,0
s06,1,bc,83,1,7,0.70129,c,0
s06,1,ab,17,7,7,0.76801,a,0
s06,1,ac,33,5,7,1.8033,c,0
s06,1,ab,0,1,7,0.60106,a,0
s06,1,ab,0,3,7,0.60104,a,0
s06,1,ac,33,1,7,0.55097,a,0
s06,1,ac,17,5,7,1.1187,c,0
s06,1,ab,33,5,7,0.76803,a,0
s06,1,bc,83,5,7,0.6846,c,0
s06,1,ac,83,1,7,0.60104,c,0
s06,1,ac,17,3,7,1.5361,a,0
s06,1,ac,0,7,7,0.91828,a,0
s06,1,ac,17,7,7,0.6345,a,0
s06,1,bc,50,3,7,0.81813,b,0
s06,1,ab,17,3,7,0.83481,a,0
s06,1,ab,83,1,7,0.86827,b,0
s06,1,ab,67,1,7,0.61779,b,0
s06,1,ac,100,5,7,1.0853,c,0
s06,1,ab,83,3,7,0.81821,b,0
s06,1,ac,33,3,7,0.70116,a,0
s06,1,ab,67,5,7,1.9869,b,0
s06,1,ab,17,5,7,3.2391,a,0
s06,1,bc,100,5,7,0.65114,c,0
s06,1,ab,50,3,7,1.1354,c,1
s06,1,bc,17,7,7,0.68461,c,0
s06,1,ac,67,7,7,0.55098,c,0
s06,1,bc,67,1,7,1.0853,c,0
s06,1,bc,17,1,7,0.66786,b,0
s06,1,ac,83,3,7,0.63446,b,1
s06,1,bc,33,5,7,1.5861,b,0
s06,1,bc,17,5,7,0.8348,b,0
s06,1,bc,0,1,7,1.4526,c,0
s06,1,bc,100,7,7,0.8682,c,0
s06,1,bc,50,7,7,0.85155,b,0
s06,1,ab,0,5,7,0.70128,a,0
s06,1,bc,67,5,7,0.98503,c,0
s06,1,bc,83,3,7,0.80144,b,0
s06,1,bc,0,5,7,0.66783,b,0
s06,1,ac,83,5,7,0.86824,b,1
s06,1,ac,0,5,7,0.73465,a,0
s06,1,bc,33,7,7,0.81805,b,0
s06,1,ac,83,7,7,1.2355,c,0
s06,1,bc,67,7,7,1.3357,c,0
s06,1,ac,33,7,7,1.3023,c,0
s06,1,ac,83,1,7,0.96842,c,0
s06,1,ab,67,5,7,0.71798,b,0
s06,1,ab,100,5,7,0.5009,b,0
s06,1,bc,33,1,7,1.3023,b,0
s06,1,bc,0,3,7,0.68451,b,0
s06,1,ac,33,7,7,0.81816,c,0
s06,1,bc,100,7,7,0.86816,c,0
s06,1,ab,33,1,7,0.51765,a,0
s06,1,ac,0,7,7,0.91836,a,0
s06,1,ac,17,1,7,0.66783,c,0
s06,1,ab,67,7,7,0.73461,c,1
s06,1,bc,17,1,7,0.78468,b,0
s06,1,bc,67,1,7,2.0369,c,0
s06,1,ac,17,3,7,0.75135,a,0
s06,1,bc,17,5,7,1.4693,a,1
s06,1,ac,33,5,7,1.269,c,0
s06,1,bc,17,7,7,0.73459,b,0
s06,1,ac,33,1,7,0.63449,a,0
s06,1,bc,0,7,7,0.68459,c,0
s06,1,bc,17,3,7,0.66789,b,0
s06,1,bc,100,3,7,0.65117,b,0
s06,1,bc,83,3,7,1.536,c,0
s06,1,ab,83,7,7,0.70128,b,0
s06,1,ac,100,7,7,1.2689,c,0
s06,1,ab,17,5,7,1.0853,a,0
s06,1,bc,83,1,7,0.73464,b,0
s06,1,bc,33,5,7,0.75136,b,0
s06,1,ac,0,3,7,1.0185,a,0
s06,1,bc,0,1,7,0.66788,b,0
s06,1,bc,100,1,7,0.8682,c,0
s06,1,bc,50,7,7,0.8015,c,0
s06,1,ac,100,3,7,1.0352,c,0
s06,1,ab,83,3,7,0.66786,b,0
s06,1,bc,0,5,7,1.703,c,0
s06,1,bc,67,3,7,0.63439,b,0
s06,1,ac,33,3,7,0.63448,a,0
s06,1,ac,17,7,7,1.6028,c,0
s06,1,ab,0,1,7,0.96838,a,0
s06,1,bc,50,3,7,0.66786,b,0
s06,1,ac,100,1,7,0.78478,c,0
s06,1,ac,0,5,7,0.65119,a,0
s06,1,bc,50,5,7,0.38401,a,1
s06,1,bc,33,7,7,0.76804,b,0
s06,1,ab,100,1,7,0.5844,b,0
s06,1,ac,50,3,7,0.5677,a,0
s06,1,bc,83,5,7,0.8682,c,0
s06,1,ab,0,5,7,1.7698,a,0
s06,1,ab,67,3,7,0.78475,a,0
s06,1,ab,50,7,7,0.58435,b,0
s06,1,ac,67,1,7,1.2021,b,1
s06,1,ab,17,3,7,0.76803,a,0
s06,1,ac,83,5,7,0.85157,c,0
s06,1,ab,100,7,7,0.65114,b,0
s06,1,ab,33,3,7,0.58442,a,0
s06,1,ab,100,3,7,1.0018,b,0
s06,1,bc,33,3,7,0.8014,b,0
s06,1,bc,83,7,7,1.0353,c,0
s06,1,ab,33,5,7,0.63443,a,0
s06,1,ab,17,7,7,1.2355,c,1
s06,1,ac,17,5,7,0.6512,a,0
s06,1,bc,50,1,7,1.0352,c,0
s06,1,ac,50,7,7,1.386,c,0
s06,1,ab,33,7,7,0.81814,a,0
s06,1,ab,17,1,7,1.486,a,0
s06,1,ab,50,5,7,0.91828,b,0
s06,1,ac,0,1,7,0.80143,a,0
s06,1,ac,100,5,7,0.75131,c,0
s06,1,ac,67,3,7,1.0519,c,0
s06,1,ab,83,5,7,0.6846,b,0
s06,1,ab,0,7,7,1.3858,c,1
s06,1,ac,50,1,7,0.75131,a,0
s06,1,bc,67,5,7,0.78473,b,0
s06,1,ab,83,1,7,0.66785,b,0
s06,1,ac,83,3,7,0.85163,c,0
s06,1,bc,67,7,7,1.369,c,0
s06,1,ac,67,5,7,0.86833,b,1
s06,1,ab,50,1,7,1.5193,b,0
s06,1,ab,0,3,7,0.75136,a,0
s06,1,ab,67,1,7,1.0853,c,1
s06,1,ac,50,5,7,1.102,c,0
s06,1,bc,100,5,7,0.8682,c,0
s06,1,ab,50,3,7,1.8533,c,1
s06,1,ac,67,7,7,1.0519,c,0
s06,1,ac,83,7,7,1.102,c,0
s06,1,bc,67,3,7,1.0185,b,0
s06,1,ac,100,5,7,0.83484,c,0
s06,1,ac,67,7,7,0.90159,c,0
s06,1,ac,17,3,7,0.61775,a,0
s06,1,bc,50,7,7,0.75129,c,0
s06,1,ab,17,1,7,0.61776,a,0
s06,1,ab,83,5,7,1.4526,b,0
s06,1,bc,100,7,7,0.8515,c,0
s06,1,ac,33,3,7,0.58441,a,0
s06,1,bc,50,3,7,0.80147,b,0
s06,1,bc,83,1,7,0.95169,c,0
s06,1,ab,67,7,7,0.75126,a,0
s06,1,bc,83,7,7,0.86821,c,0
s06,1,bc,0,7,7,0.43415,c,0
s06,1,ac,0,1,7,0.66785,a,0
s06,1,ab,33,3,7,0.55099,a,0
s06,1,ac,67,5,7,0.68455,c,0
s06,1,bc,33,5,7,0.86819,b,0
s06,1,ac,0,3,7,0.73466,a,0
s06,1,ac,0,5,7,0.85149,a,0
s06,1,ab,100,3,7,0.76804,b,0
s06,1,ab,17,3,7,0.78473,a,0
s06,1,ac,67,1,7,0.68456,c,0
s06,1,ab,83,1,7,0.80137,b,0
s06,1,bc,17,7,7,1.4025,b,0
s06,1,bc,67,7,7,0.80139,c,0
s06,1,ab,100,5,7,0.65109,b,0
s06,1,bc,33,7,7,0.63446,b,0
s06,1,bc,50,5,7,0.56767,b,0
s06,1,ab,50,5,7,0.60104,c,1
s06,1,ac,83,5,7,0.66786,b,1
s06,1,bc,100,5,7,0.71798,c,0
s06,1,bc,33,3,7,0.63443,b,0
s06,1,ac,83,3,7,1.2188,c,0
s06,1,bc,83,3,7,0.88491,c,0
s06,1,ab,17,7,7,0.90161,c,1
s06,1,bc,100,3,7,0.70125,c,0
s06,1,ac,83,7,7,0.75139,c,0
s06,1,ab,100,1,7,1.0519,b,0
s06,1,ab,0,5,7,0.88492,a,0
s06,1,ab,83,3,7,0.65116,b,0
s06,1,ac,67,3,7,0.83474,b,1
s06,1,ab,50,7,7,0.81812,c,1
s06,1,bc,67,1,7,0.85153,b,0
s06,1,ab,0,7,7,0.85166,a,0
s06,1,bc,83,5,7,0.76807,c,0
s06,1,ab,67,1,7,0.61774,b,0
s06,1,ac,100,1,7,0.93501,c,0
s06,1,bc,0,3,7,0.53425,b,0
s06,1,ac,50,7,7,0.81809,a,0
s06,1,ab,83,7,7,1.4025,a,0
s06,1,ab,33,7,7,0.63449,b,0
s06,1,ab,0,1,7,0.76808,c,1
s06,1,bc,17,5,7,0.65109,b,0
s06,1,ac,17,1,7,1.0686,a,0
s06,1,bc,33,1,7,0.75126,b,0
s06,1,ac,0,7,7,0.88491,a,0
s06,1,ac,100,3,7,0.78472,b,1
s06,1,ab,17,5,7,1.0518,c,1
s06,1,bc,0,1,7,0.88503,b,0
s06,1,ab,50,1,7,0.65115,b,0
s06,1,ac,17,7,7,0.76807,a,0
s06,1,bc,17,3,7,0.61776,b,0
s06,1,ac,33,1,7,0.78473,a,0
s06,1,bc,17,1,7,0.86814,b,0
s06,1,ab,67,3,7,0.65116,b,0
s06,1,ac,50,5,7,1.1355,b,1
s06,1,ab,67,5,7,0.70123,b,0
s06,1,ac,100,7,7,0.81814,c,0
s06,1,ab,0,3,7,0.85151,a,0
s06,1,ac,50,3,7,0.61775,a,0
s06,1,ac,33,5,7,0.66787,a,0
s06,1,bc,50,1,7,1.4693,a,1
s06,1,bc,67,5,7,1.0519,c,0
s06,1,ab,33,1,7,0.58442,a,0
s06,1,ab,100,7,7,1.0018,c,1
s06,1,bc,0,5,7,0.56772,b,0
s06,1,ac,17,5,7,0.86823,a,0
s06,1,ac,33,7,7,0.88494,a,0
s06,1,ac,83,1,7,0.93499,c,0
s06,1,ac,50,1,7,0.63448,c,0
s06,1,ab,33,5,7,0.80146,c,1
s06,1,bc,100,1,7,0.65115,c,0
s06,1,ab,50,3,7,1.703,a,0
s06,1,ac,50,7,7,1.3524,c,0
s06,1,ac,0,3,7,0.70126,a,0
s06,1,ac,67,1,7,0.73463,c,0
s06,1,ab,33,7,7,0.93506,a,0
s06,1,ac,100,7,7,0.81817,c,0
s06,1,ab,50,1,7,0.65119,c,1
s06,1,ac,17,5,7,0.86818,c,0
s06,1,bc,0,7,7,0.90164,b,0
s06,1,bc,33,7,7,0.45087,c,0
s06,1,ab,50,3,7,0.63449,a,0
s06,1,ac,17,3,7,0.41738,a,0
s06,1,bc,100,3,7,0.56765,a,1
s06,1,bc,83,3,7,0.68454,c,0
s06,1,ab,17,1,7,0.76805,a,0
s06,1,bc,100,7,7,0.61777,c,0
s06,1,ac,33,5,7,0.68455,a,0
s06,1,ab,67,7,7,0.75133,c,1
s06,1,ab,83,1,7,1.1187,b,0
s06,1,ab,17,3,7,0.61784,a,0
s06,1,ab,67,3,7,0.86819,a,0
s06,1,bc,67,7,7,0.66786,c,0
s06,1,bc,50,3,7,0.95168,b,0
s06,1,bc,33,5,7,0.95167,c,0
s06,1,bc,67,1,7,0.718,b,0
s06,1,ab,100,7,7,0.73466,c,1
s06,1,bc,83,7,7,0.85153,a,1
s06,1,ac,83,7,7,0.83487,c,0
s06,1,ac,50,3,7,0.86828,a,0
s06,1,bc,83,5,7,0.85156,c,0
s06,1,ac,0,1,7,0.46749,a,0
s06,1,ab,83,5,7,0.58438,c,1
s06,1,ab,0,3,7,0.63451,a,0
s06,1,ac,50,1,7,0.63448,c,0
s06,1,bc,17,1,7,0.70123,b,0
s06,1,bc,33,3,7,0.55093,b,0
s06,1,bc,17,3,7,0.61783,b,0
s06,1,bc,50,5,7,0.78471,c,0
s06,1,ac,100,5,7,0.81811,c,0
s06,1,bc,100,5,7,0.60107,c,0
s06,1,bc,67,5,7,0.73461,c,0
s06,1,ab,17,7,7,0.61776,a,0
s06,1,ac,0,5,7,0.56763,a,0
s06,1,ac,67,7,7,0.91833,c,0
s06,1,bc,100,1,7,0.78471,c,0
s06,1,ac,33,3,7,0.96845,a,0
s06,1,ab,17,5,7,1.2189,c,1
s06,1,bc,50,7,7,0.98512,c,0
s06,1,ac,100,3,7,1.1019,c,0
s06,1,ab,100,3,7,0.71795,b,0
s06,1,bc,17,7,7,0.80149,c,0
s06,1,ac,67,5,7,0.70139,c,0
s06,1,ab,0,5,7,0.68456,a,0
s06,1,ac,17,1,7,0.75131,a,0
s06,1,ab,83,3,7,1.1687,a,0
s06,1,bc,67,3,7,0.56769,a,1
s06,1,ab,83,7,7,1.2022,c,1
s06,1,ac,67,3,7,1.1187,a,0
s06,1,ab,67,1,7,0.83487,b,0
s06,1,bc,17,5,7,0.60111,b,0
s06,1,ac,100,1,7,0.55096,b,1
s06,1,ac,83,3,7,0.8682,a,0
s06,1,ab,67,5,7,0.66785,b,0
s06,1,ac,83,1,7,0.71801,b,1
s06,1,ab,33,5,7,0.66791,a,0
s06,1,bc,0,1,7,0.65119,b,0
s06,1,ab,100,5,7,0.75147,b,0
s06,1,ab,0,7,7,1.0351,a,0
s06,1,ac,50,5,7,0.73466,c,0
s06,1,ab,100,1,7,0.65116,b,0
s06,1,ac,0,7,7,0.6679,a,0
s06,1,bc,50,1,7,0.58436,b,0
s06,1,ac,17,7,7,0.81809,c,0
s06,1,ab,0,1,7,0.45088,a,0
s06,1,ac,83,5,7,0.73464,c,0
s06,1,bc,83,1,7,0.61779,b,0
s06,1,bc,33,1,7,0.45085,b,0
s06,1,ab,50,5,7,1.0352,c,1
s06,1,ab,33,3,7,0.5343,a,0
s06,1,ac,33,7,7,0.85154,a,0
s06,1,bc,0,5,7,0.65118,b,0
s06,1,ab,33,1,7,0.58437,b,0
s06,1,ac,33,1,7,0.51759,b,1
s06,1,ab,50,7,7,0.78478,b,0
s06,1,bc,0,3,7,0.55098,b,0
s06,1,ab,0,7,7,0.75131,a,0
s06,1,ac,67,7,7,0.61774,a,0
s06,1,ac,100,1,7,0.68457,c,0
s06,1,bc,33,1,7,0.55098,b,0
s06,1,ab,100,3,7,0.63451,b,0
s06,1,ab,0,5,7,0.90164,c,1
s06,1,ab,50,1,7,0.73466,b,0
s06,1,ab,33,1,7,0.61772,b,0
s06,1,ac,33,5,7,0.68455,c,0
s06,1,ac,0,1,7,0.81813,a,0
s06,1,ab,0,1,7,0.50081,a,0
s06,1,ab,33,5,7,0.63453,b,0
s06,1,ab,0,3,7,0.7179,a,0
s06,1,ab,33,7,7,0.76802,c,1
s06,1,ab,50,3,7,0.58436,a,0
s06,1,bc,50,5,7,0.55118,b,0
s06,1,bc,67,1,7,0.70131,b,0
s06,1,bc,0,5,7,0.66802,b,0
s06,1,ab,50,5,7,0.56767,b,0
s06,1,bc,17,3,7,0.63446,b,0
s06,1,ab,83,7,7,1.3357,c,1
s06,1,ac,50,1,7,0.65118,b,1
s06,1,ab,50,7,7,0.93504,c,1
s06,1,ab,100,1,7,0.53426,b,0
s06,1,ab,67,5,7,0.46751,b,0
s06,1,ab,67,7,7,0.45085,b,0
s06,1,bc,17,5,7,0.66785,b,0
s06,1,ac,50,3,7,0.6679,b,1
s06,1,ac,67,5,7,0.56773,b,1
s06,1,ac,0,5,7,0.76802,a,0
s06,1,bc,83,3,7,0.85146,c,0
s06,1,bc,100,5,7,1.0185,c,0
s06,1,bc,0,3,7,0.61774,b,0
s06,1,ac,100,3,7,1.0686,c,0
s06,1,ab,67,3,7,0.71802,b,0
s06,1,ab,67,1,7,1.102,c,1
s06,1,bc,100,3,7,1.0518,c,0
s06,1,bc,67,7,7,0.93505,c,0
s06,1,bc,50,7,7,0.65122,c,0
s06,1,ac,67,3,7,0.83486,b,1
s06,1,bc,17,7,7,0.76806,b,0
s06,1,bc,50,1,7,0.73455,b,0
s06,1,bc,33,5,7,1.0185,c,0
s06,1,ab,17,1,7,1.0686,b,0
s06,1,ac,83,3,7,0.95175,c,0
s06,1,ac,17,3,7,0.73468,a,0
s06,1,ac,33,1,7,0.76805,c,0
s06,1,ac,83,5,7,0.71799,b,1
s06,1,bc,100,7,7,0.78474,c,0
s06,1,ac,50,7,7,0.55094,c,0
s06,1,bc,83,5,7,1.0351,c,0
s06,1,ab,17,7,7,0.65119,a,0
s06,1,ab,83,5,7,0.65117,b,0
s06,1,bc,0,1,7,0.58437,b,0
s06,1,bc,100,1,7,0.91836,c,0
s06,1,ac,0,7,7,0.91828,a,0
s06,1,ac,83,7,7,0.78474,c,0
s06,1,bc,50,3,7,0.65117,b,0
s06,1,bc,0,7,7,0.71791,b,0
s06,1,ab,33,3,7,0.7013,a,0
s06,1,ac,33,3,7,0.55101,a,0
s06,1,ab,17,3,7,0.50094,a,0
s06,1,ac,83,1,7,0.718,c,0
s06,1,bc,33,3,7,0.75138,b,0
s06,1,bc,83,1,7,0.71801,c,0
s06,1,ac,17,5,7,0.73462,a,0
s06,1,ac,100,7,7,0.73468,c,0
s06,1,ab,83,3,7,0.66783,b,0
s06,1,ab,100,7,7,0.65116,c,1
s06,1,ab,17,5,7,0.68452,a,0
s06,1,ac,17,7,7,0.78485,c,0
